0,1
Datasets/IAM_Words/words/a01/a01-011/a01-011-05-06.png,Colonial
Datasets/IAM_Words/words/a01/a01-007/a01-007-01-06.png,Labour
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-03-04.png,discuss
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-05-06.png,Northern
Datasets/IAM_Words/words/a01/a01-011/a01-011-02-01.png,Congress
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-01-02.png,been
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-05-02.png,African
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-08-08.png,institution
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-04-02.png,adequate
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-05-05.png,","
Datasets/IAM_Words/words/a01/a01-003/a01-003-01-04.png,Ps
Datasets/IAM_Words/words/a01/a01-011x/a01-011x-08-02.png,is
Datasets/IAM_Words/words/a01/a01-011x/a01-011x-08-06.png,policy
Datasets/IAM_Words/words/a01/a01-014/a01-014-07-04.png,Julius
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-04-05.png,Sir
Datasets/IAM_Words/words/a01/a01-003/a01-003-03-01.png,line
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-05-02.png,.
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-03-03.png,but
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-01-06.png,likely
Datasets/IAM_Words/words/a01/a01-007/a01-007-00-01.png,1958
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-10-09.png,out-
Datasets/IAM_Words/words/a01/a01-003/a01-003-07-04.png,Lords
Datasets/IAM_Words/words/a01/a01-003/a01-003-03-03.png,be
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-03-07.png,do
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-09-03.png,.
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-03-09.png,remains
Datasets/IAM_Words/words/a01/a01-003/a01-003-07-05.png,should
Datasets/IAM_Words/words/a01/a01-014/a01-014-05-02.png,fall
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-02-05.png,down
Datasets/IAM_Words/words/a01/a01-011/a01-011-06-08.png,policy
Datasets/IAM_Words/words/a01/a01-014/a01-014-00-06.png,boycotting
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-07-00.png,challenge
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-09-00.png,the
Datasets/IAM_Words/words/a01/a01-011/a01-011-00-06.png,National
Datasets/IAM_Words/words/a01/a01-007/a01-007-07-02.png,to
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-04-05.png,backed
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-08-03.png,prop
Datasets/IAM_Words/words/a01/a01-007/a01-007-06-02.png,Northern
Datasets/IAM_Words/words/a01/a01-007/a01-007-08-04.png,Federal
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-00-01.png,1958
Datasets/IAM_Words/words/a01/a01-007/a01-007-03-04.png,Lords
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-01-07.png,be
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-01-04.png,.
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-08-02.png,from
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-06-06.png,be
Datasets/IAM_Words/words/a01/a01-003/a01-003-10-00.png,institution
Datasets/IAM_Words/words/a01/a01-007/a01-007-00-02.png,","
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-02-06.png,the
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-03-01.png,the
Datasets/IAM_Words/words/a01/a01-011/a01-011-06-06.png,on
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-01-01.png,London
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-07-04.png,together
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-09-02.png,should
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-03-07.png,while
Datasets/IAM_Words/words/a01/a01-003/a01-003-08-01.png,that
Datasets/IAM_Words/words/a01/a01-003/a01-003-00-06.png,support
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-05-01.png,Sir
Datasets/IAM_Words/words/a01/a01-011x/a01-011x-08-08.png,change
Datasets/IAM_Words/words/a01/a01-011/a01-011-03-08.png,Sir
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-03-05.png,","
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-05-04.png,Parties
Datasets/IAM_Words/words/a01/a01-007/a01-007-03-00.png,of
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-00-00.png,Sir
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-03-06.png,will
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-05-00.png,Yesterday
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-03-00.png,of
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-02-01.png,are
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-01-04.png,Peers
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-08-07.png,out-dated
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-00-03.png,stop
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-05-01.png,of
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-08-06.png,","
Datasets/IAM_Words/words/a01/a01-011/a01-011-06-09.png,of
Datasets/IAM_Words/words/a01/a01-011x/a01-011x-08-07.png,of
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-05-05.png,rival
Datasets/IAM_Words/words/a01/a01-003/a01-003-06-06.png,believes
Datasets/IAM_Words/words/a01/a01-011/a01-011-02-08.png,London
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-01-03.png,created
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-07-03.png,Rhodesia
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-09-06.png,steps
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-04-04.png,an
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-03-05.png,)
Datasets/IAM_Words/words/a01/a01-014/a01-014-00-05.png,is
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-04-09.png,Griffiths
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-06-00.png,that
Datasets/IAM_Words/words/a01/a01-003/a01-003-02-05.png,.
Datasets/IAM_Words/words/a01/a01-007/a01-007-01-00.png,Peeresses
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-06-02.png,","
Datasets/IAM_Words/words/a01/a01-014/a01-014-02-06.png,night
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-01-05.png,are
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-09-01.png,Labour
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-04-04.png,on
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-01-05.png,Peers
Datasets/IAM_Words/words/a01/a01-011/a01-011-05-08.png,","
Datasets/IAM_Words/words/a01/a01-007/a01-007-04-02.png,to
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-06-07.png,face
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-03-09.png,to
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-05-01.png,Bill
Datasets/IAM_Words/words/a01/a01-003/a01-003-07-07.png,abolished
Datasets/IAM_Words/words/a01/a01-003/a01-003-01-01.png,majority
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-04-05.png,.
Datasets/IAM_Words/words/a01/a01-011/a01-011-03-07.png,.
Datasets/IAM_Words/words/a01/a01-007/a01-007-00-05.png,life
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-06-04.png,his
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-07-04.png,believes
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-05-00.png,two
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-06-05.png,Exchange
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-03-01.png,National
Datasets/IAM_Words/words/a01/a01-003/a01-003-08-05.png,take
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-02-01.png,.
Datasets/IAM_Words/words/a01/a01-014/a01-014-03-02.png,want
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-02-04.png,and
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-05-01.png,members
Datasets/IAM_Words/words/a01/a01-007/a01-007-02-06.png,abolition
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-07-02.png,should
Datasets/IAM_Words/words/a01/a01-007/a01-007-03-09.png,remains
Datasets/IAM_Words/words/a01/a01-011/a01-011-03-03.png,common
Datasets/IAM_Words/words/a01/a01-014/a01-014-00-01.png,Roy's
Datasets/IAM_Words/words/a01/a01-003/a01-003-03-04.png,that
Datasets/IAM_Words/words/a01/a01-007/a01-007-02-02.png,#
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-00-05.png,Left-wing
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-03-08.png,what
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-01-05.png,of
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-06-08.png,and
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-00-02.png,may
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-03-03.png,(
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-04-00.png,put
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-00-04.png,Mr.
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-05-01.png,the
Datasets/IAM_Words/words/a01/a01-014/a01-014-02-01.png,.
Datasets/IAM_Words/words/a01/a01-014/a01-014-01-05.png,Protectorate's
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-05-03.png,Nationalist
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-02-05.png,.
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-02-01.png,"280,000"
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-07-01.png,in
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-07-06.png,steps
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-02-02.png,likely
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-00-07.png,and
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-08-05.png,Welensky
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-00-01.png,1958
Datasets/IAM_Words/words/a01/a01-007/a01-007-02-01.png,would
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-10-04.png,""""
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-02-02.png,favour
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-07-01.png,Labour
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-04-01.png,if
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-06-05.png,chief
Datasets/IAM_Words/words/a01/a01-003/a01-003-08-07.png,steps
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-03-08.png,if
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-10-00.png,which
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-07-02.png,to
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-07-06.png,Mr.
Datasets/IAM_Words/words/a01/a01-007/a01-007-02-04.png,favour
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-08-02.png,.
Datasets/IAM_Words/words/a01/a01-003/a01-003-02-02.png,the
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-03-02.png,","
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-06-05.png,not
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-05-01.png,not
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-02-06.png,meeting
Datasets/IAM_Words/words/a01/a01-011x/a01-011x-08-09.png,.
Datasets/IAM_Words/words/a01/a01-003/a01-003-07-02.png,House
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-00-02.png,Mr.
Datasets/IAM_Words/words/a01/a01-003/a01-003-03-06.png,Labour
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-03-04.png,"400,000"
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-00-00.png,A
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-05-03.png,brought
Datasets/IAM_Words/words/a01/a01-007/a01-007-01-02.png,been
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-08-01.png,challenge
Datasets/IAM_Words/words/a01/a01-003/a01-003-06-01.png,put
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-09-06.png,change
Datasets/IAM_Words/words/a01/a01-014/a01-014-09-01.png,Macmillan
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-01-01.png,have
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-03-05.png,want
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-06-02.png,agreed
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-00-02.png,United
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-04-02.png,to
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-04-06.png,into
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-00-02.png,","
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-01-06.png,to
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-08-00.png,Colonial
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-00-05.png,life
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-10-05.png,prop
Datasets/IAM_Words/words/a01/a01-014/a01-014-04-01.png,Government
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-05-04.png,forward
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-01-06.png,Labour
Datasets/IAM_Words/words/a01/a01-007/a01-007-04-03.png,have
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-03-01.png,has
Datasets/IAM_Words/words/a01/a01-014/a01-014-07-03.png,Mr.
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-02-04.png,Nkumbula
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-00-07.png,and
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-07-01.png,nominees
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-04-03.png,British
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-01-01.png,any
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-00-04.png,Labour
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-01-02.png,Independence
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-06-00.png,Griffiths
Datasets/IAM_Words/words/a01/a01-011/a01-011-06-01.png,Iain
Datasets/IAM_Words/words/a01/a01-011/a01-011-05-02.png,Rhodesia
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-03-00.png,Foot
Datasets/IAM_Words/words/a01/a01-014x/a01-014x-02-06.png,night
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-07-01.png,report
Datasets/IAM_Words/words/a01/a01-007/a01-007-01-05.png,Most
Datasets/IAM_Words/words/a01/a01-014/a01-014-02-07.png,:
Datasets/IAM_Words/words/a01/a01-011/a01-011-02-09.png,today
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-04-06.png,a
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-04-00.png,ment
Datasets/IAM_Words/words/a01/a01-003/a01-003-04-03.png,Bill
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-07-05.png,that
Datasets/IAM_Words/words/a01/a01-003/a01-003-00-02.png,may
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-08-00.png,appear
Datasets/IAM_Words/words/a01/a01-014/a01-014-09-04.png,.
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-00-04.png,some
Datasets/IAM_Words/words/a01/a01-014/a01-014-01-02.png,talks
Datasets/IAM_Words/words/a01/a01-011/a01-011-02-04.png,)
Datasets/IAM_Words/words/a01/a01-011/a01-011-00-04.png,Kaunda's
Datasets/IAM_Words/words/a01/a01-014/a01-014-03-00.png,""""
Datasets/IAM_Words/words/a01/a01-003/a01-003-00-07.png,","
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-06-06.png,.
Datasets/IAM_Words/words/a01/a01-014/a01-014-02-05.png,last
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-07-06.png,the
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-02-00.png,meeting
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-07-07.png,Macmillan
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-01-09.png,at
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-00-01.png,they
Datasets/IAM_Words/words/a01/a01-014/a01-014-00-03.png,Federal
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-00-03.png,gather
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-00-06.png,from
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-00-05.png,Gaitskell
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-01-01.png,the
Datasets/IAM_Words/words/a01/a01-011/a01-011-03-02.png,a
Datasets/IAM_Words/words/a01/a01-011/a01-011-04-05.png,an
Datasets/IAM_Words/words/a01/a01-011/a01-011-00-02.png,Mr.
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-07-03.png,his
Datasets/IAM_Words/words/a01/a01-007/a01-007-05-06.png,Nationalist
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-08-00.png,at
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-02-04.png,tomorrow
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-03-01.png,Lords
Datasets/IAM_Words/words/a01/a01-014/a01-014-08-03.png,report
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-08-03.png,Sir
Datasets/IAM_Words/words/a01/a01-011/a01-011-06-05.png,insisting
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-05-03.png,.
